URL,Brand,Model,Hits,Became Fan,Launch Expected Year,Height (mm),Width (mm),Thickness (mm),Body_Weight (g),Display_Type,Pixels_X,Pixels_Y,Display Size (inches),Screen_to_Body_Ratio (%),RAM (GB),Main Camera_Single (MP),Selfie camera_Single (MP),Sound_3.5mm jack,Comms_Bluetooth,Comms_NFC,Battery_Capacity (mAh),Price in USD
https://www.gsmarena.com/zte_blade_20-9921.php,ZTE,ZTE Blade 20,210085,27,2019.0,162.9,76.6,9.0,190.0,IPS LCD,720.0,1560.0,6.49,82.9,4.0,,8.0,1.0,5.0,,5000.0,145.60000000000002
https://www.gsmarena.com/samsung_galaxy_mini_s5570-3725.php,Samsung,Samsung Galaxy Mini S5570,15648072,158,2011.0,110.4,60.8,12.1,105.0,"TFT, 256K colors",240.0,320.0,3.14,45.5,0.375,3.15,,1.0,2.1,,1200.0,125.1
https://www.gsmarena.com/htc_one_remix-6528.php,HTC,HTC One Remix,979711,36,2014.0,137.4,65.0,10.6,137.0,Super LCD2,720.0,1280.0,4.5,62.5,,13.0,5.0,1.0,4.0,,2100.0,372.40000000000003
https://www.gsmarena.com/huawei_ideos_s7-3740.php,Huawei,Huawei IDEOS S7,981240,14,2010.0,209.0,108.0,15.5,500.0,"TFT resistive touchscreen, 256K colors",480.0,800.0,7.0,61.8,0.25,2.0,,1.0,2.1,,2200.0,93.10000000000001
https://www.gsmarena.com/blu_deejay-3561.php,BLU,BLU Deejay,145378,7,2010.0,103.0,44.0,15.0,83.0,"TFT, 65K colors",128.0,160.0,1.77,21.8,,,,0.0,,,800.0,53.2
https://www.gsmarena.com/lg_optimus_elite_ls696-4749.php,LG,LG Optimus Elite LS696,381159,17,2012.0,117.0,63.0,10.0,120.0,TFT,320.0,480.0,3.5,49.5,0.5,5.0,,1.0,3.0,,1520.0,141.9
https://www.gsmarena.com/nokia_8_sirocco-9087.php,Nokia,Nokia 8 Sirocco,2898446,549,2018.0,140.9,73.0,7.5,177.0,P-OLED,1440.0,2560.0,5.5,81.1,6.0,,5.0,0.0,5.0,,3260.0,1191.8
https://www.gsmarena.com/xolo_8x_1020-7064.php,XOLO,XOLO 8X-1020,281862,4,2015.0,143.0,71.3,8.8,,IPS LCD,720.0,1280.0,5.0,67.6,1.0,8.0,5.0,1.0,4.0,,2500.0,133.20000000000002
https://www.gsmarena.com/micromax_x100-3505.php,Micromax,Micromax X100,126837,9,2010.0,,,,61.0,"TFT, 65K colors",128.0,128.0,1.46,,,,,0.0,,,450.0,13.3
https://www.gsmarena.com/htc_desire_10_lifestyle-8276.php,HTC,HTC Desire 10 Lifestyle,1510484,61,2016.0,156.9,76.9,7.7,155.0,IPS LCD,720.0,1280.0,5.5,69.1,3.0,13.0,5.0,1.0,4.1,,2700.0,222.00000000000003
https://www.gsmarena.com/blackview_bv6600_pro-11560.php,Blackview,Blackview BV6600 Pro,51666,1,2021.0,159.0,79.4,18.0,325.0,IPS LCD,720.0,1440.0,5.7,66.4,4.0,,8.0,0.0,5.0,,8580.0,306.8
https://www.gsmarena.com/itel_s23-12478.php,itel,itel S23,1487254,31,2023.0,164.0,76.0,8.0,195.0,"IPS LCD, 90Hz",720.0,1612.0,6.6,84.0,4.0,50.0,8.0,1.0,,,5000.0,183.60000000000002
https://www.gsmarena.com/palm_pre_2_cdma-3589.php,Palm,Palm Pre 2 CDMA,145115,11,2010.0,100.7,59.6,16.9,145.0,TFT,320.0,480.0,3.1,47.7,0.5,5.0,,1.0,2.1,,,279.3
https://www.gsmarena.com/nokia_6111-1197.php,Nokia,Nokia 6111,2542420,48,2005.0,84.0,47.0,23.0,92.0,"TFT, 256k colors",128.0,160.0,1.8,25.8,0.0224609375,1.0,,0.0,2.0,,700.0,136.4
https://www.gsmarena.com/oppo_a72_5g-10332.php,Oppo,Oppo A72 5G,356716,23,2020.0,162.2,75.0,7.9,175.0,"IPS LCD, 90Hz, 480 nits (typ)",1080.0,2400.0,6.5,83.9,4.0,,8.0,1.0,5.1,,4040.0,262.2
https://www.gsmarena.com/samsung_galaxy_s5-6033.php,Samsung,Samsung Galaxy S5,69112776,2526,2014.0,142.0,72.5,8.1,145.0,Super AMOLED,1080.0,1920.0,5.1,69.6,2.0,16.0,2.0,1.0,4.0,,2800.0,332.5
https://www.gsmarena.com/lg_gc900_viewty_smart-2785.php,LG,LG GC900 Viewty Smart,1477294,24,2009.0,108.9,56.1,12.4,102.0,TFT,480.0,800.0,3.0,41.9,,8.0,,0.0,2.1,,1000.0,139.0
https://www.gsmarena.com/lg_a120-3698.php,LG,LG A120,124146,9,2010.0,108.0,45.0,12.0,72.5,"TFT, 65K colors",128.0,160.0,1.77,20.3,0.0009765625,,,0.0,,,950.0,53.2
https://www.gsmarena.com/alcatel_ot_838-4844.php,alcatel,alcatel OT-838,158377,12,2012.0,115.0,61.0,12.5,101.0,"TFT, 256K colors",320.0,240.0,2.4,25.4,0.001953125,2.0,,1.0,2.1,,1000.0,77.4
https://www.gsmarena.com/samsung_galaxy_camera_2_gc200-5928.php,Samsung,Samsung Galaxy Camera 2 GC200,1055549,82,2014.0,132.5,71.2,19.3,283.0,Super Clear LCD,720.0,1280.0,4.8,67.3,2.0,16.3,,1.0,4.0,,2000.0,438.90000000000003
https://www.gsmarena.com/motorola_droid_maxx_2-7712.php,Motorola,Motorola Droid Maxx 2,1753939,48,2015.0,148.0,75.0,10.9,169.0,IPS LCD,1080.0,1920.0,5.5,74.4,2.0,21.0,5.0,1.0,4.0,,3630.0,333.00000000000006
https://www.gsmarena.com/samsung_galaxy_grand_neo-5958.php,Samsung,Samsung Galaxy Grand Neo,24462630,175,2014.0,143.7,77.1,9.6,163.0,TFT,480.0,800.0,5.01,64.5,1.0,5.0,,1.0,4.0,,2100.0,172.9
https://www.gsmarena.com/htc_desire_616_dual_sim-6234.php,HTC,HTC Desire 616 dual sim,6324964,69,2014.0,142.0,71.9,9.2,150.0,"IPS LCD,",720.0,1280.0,5.0,67.5,1.0,8.0,2.0,1.0,4.0,,2000.0,239.4
https://www.gsmarena.com/zte_nubia_n1_lite-8607.php,ZTE,ZTE nubia N1 lite,283282,12,2017.0,153.0,77.5,8.4,171.0,IPS LCD,720.0,1280.0,5.5,70.3,2.0,8.0,5.0,1.0,4.1,,3000.0,146.89999999999998
https://www.gsmarena.com/lg_kp100-2363.php,LG,LG KP100,305771,13,2008.0,99.8,45.5,12.9,65.0,"CSTN, 65K colors",128.0,128.0,1.5,16.0,0.0009765625,,,0.0,,,900.0,58.8
https://www.gsmarena.com/oppo_k12x_(china)-13001.php,Oppo,Oppo K12x (China),250081,18,2024.0,162.9,75.6,8.1,191.0,"OLED, 120Hz, 600 nits (typ), 1200 nits (HBM), 2100 nits (peak)",1080.0,2400.0,6.67,87.2,8.0,,16.0,1.0,,,5500.0,183.60000000000002
https://www.gsmarena.com/blu_dash-4946.php,BLU,BLU Dash,176734,11,2011.0,103.0,56.0,12.0,96.0,"TFT, 256K colors",240.0,320.0,2.8,42.1,0.25,2.0,,1.0,3.0,,1110.0,97.3
https://www.gsmarena.com/realme_gt3-12120.php,Realme,Realme GT3,1367614,175,2023.0,163.9,75.8,8.9,199.0,"AMOLED, 1B colors, 144Hz, HDR10+, 500 nits (typ), 1100 nits (HBM), 1400 nits (peak)",1240.0,2772.0,6.74,87.9,8.0,,16.0,0.0,5.3,,4600.0,648.0
https://www.gsmarena.com/alcatel_one_touch_scribe_x-5225.php,alcatel,alcatel One Touch Scribe X,230035,17,2013.0,144.0,75.0,8.5,,TFT,1080.0,1920.0,5.0,63.8,1.0,12.0,1.0,1.0,4.0,,2500.0,824.6
https://www.gsmarena.com/nokia_3-8572.php,Nokia,Nokia 3,10093966,320,2017.0,143.4,71.4,8.5,140.0,IPS LCD,720.0,1280.0,5.0,67.3,2.0,8.0,8.0,1.0,4.0,,2630.0,112.99999999999999
https://www.gsmarena.com/vivo_iqoo_neo9-12765.php,vivo,vivo iQOO Neo9,603645,69,2023.0,,,,190.0,"LTPO AMOLED, 1B colors, 144Hz, HDR10+, 1400 nits (HBM)",1260.0,2800.0,6.78,89.7,12.0,,16.0,0.0,5.3,,5160.0,313.20000000000005
https://www.gsmarena.com/huawei_nova_3-9267.php,Huawei,Huawei nova 3,4324656,273,2018.0,157.0,73.7,7.3,166.0,IPS LCD,1080.0,2340.0,6.3,84.2,6.0,,,1.0,4.2,,3750.0,413.0
https://www.gsmarena.com/lenovo_tab3_7-7951.php,Lenovo,Lenovo Tab3 7,2561632,48,2016.0,191.0,100.0,8.8,260.0,IPS LCD,600.0,1024.0,7.0,72.2,1.0,2.0,,1.0,4.0,,3450.0,88.80000000000001
https://www.gsmarena.com/motorola_moto_z4-9691.php,Motorola,Motorola Moto Z4,1349401,133,2019.0,158.0,75.0,7.4,165.0,OLED,1080.0,2340.0,6.4,84.8,4.0,48.0,25.0,1.0,5.0,,3600.0,560.0
https://www.gsmarena.com/lava_yuva_star-13249.php,Lava,Lava Yuva Star,12952,1,2024.0,,,,,IPS LCD,720.0,1600.0,6.75,86.2,4.0,,5.0,0.0,,,5000.0,75.60000000000001
https://www.gsmarena.com/realme_c20a-10901.php,Realme,Realme C20A,158933,10,2021.0,165.2,76.4,8.9,190.0,"IPS LCD, 400 nits (typ)",720.0,1600.0,6.5,80.8,2.0,8.0,5.0,1.0,5.0,,5000.0,106.19999999999999
https://www.gsmarena.com/lenovo_k6_enjoy-9655.php,Lenovo,Lenovo K6 Enjoy,238414,15,2019.0,156.4,75.0,8.0,161.0,IPS LCD,720.0,1520.0,6.22,82.3,4.0,,8.0,1.0,5.0,,3300.0,212.8
https://www.gsmarena.com/blu_amour-5489.php,BLU,BLU Amour,127447,5,2013.0,128.0,65.5,11.6,137.0,TFT,480.0,800.0,4.0,54.3,0.5,5.0,,1.0,3.0,,1600.0,133.0
https://www.gsmarena.com/lava_blaze_2_5g-12668.php,Lava,Lava Blaze 2 5G,183566,17,2023.0,164.2,76.0,8.5,203.0,"IPS LCD, 90Hz",720.0,1600.0,6.56,83.3,4.0,50.0,8.0,1.0,5.0,,5000.0,118.80000000000001
https://www.gsmarena.com/samsung_e2100b-2674.php,Samsung,Samsung E2100B,210964,12,2009.0,108.0,43.6,14.3,74.1,"TFT, 256K colors",128.0,160.0,1.77,20.9,0.0068359375,,,0.0,2.0,,800.0,55.599999999999994
https://www.gsmarena.com/samsung_galaxy_s_wifi_5_0-3838.php,Samsung,Samsung Galaxy S WiFi 5.0,2077776,40,2011.0,141.3,78.2,11.9,182.0,LCD,480.0,800.0,5.0,64.4,,3.15,,1.0,3.0,,2500.0,250.2
https://www.gsmarena.com/samsung_s5610-4191.php,Samsung,Samsung S5610,3021700,61,2011.0,118.9,49.7,12.9,91.0,"TFT, 256K colors",240.0,320.0,2.4,30.2,0.10546875,5.0,,1.0,3.0,,1000.0,111.19999999999999
https://www.gsmarena.com/samsung_c5010_squash-3333.php,Samsung,Samsung C5010 Squash,484538,14,2010.0,115.0,46.0,12.8,81.0,"TFT, 65K colors",128.0,160.0,2.0,23.8,0.041015625,1.3,,0.0,2.1,,800.0,106.4
https://www.gsmarena.com/lenovo_k6-8316.php,Lenovo,Lenovo K6,3206501,62,2016.0,141.9,70.3,8.2,140.0,IPS LCD,1080.0,1920.0,5.0,69.1,2.0,13.0,8.0,1.0,4.1,,3000.0,222.00000000000003
https://www.gsmarena.com/sony_ericsson_w902-2468.php,Sony,Sony Ericsson W902,3424055,53,2008.0,110.0,49.0,11.7,99.8,"TFT, 256K colors",240.0,320.0,2.2,27.8,0.0244140625,5.0,,0.0,2.0,,930.0,264.6
https://www.gsmarena.com/xolo_q2000-5837.php,XOLO,XOLO Q2000,817145,35,2013.0,156.0,77.8,9.8,180.0,IPS LCD,720.0,1280.0,5.5,68.7,1.0,13.0,2.0,1.0,2.0,,2600.0,212.8
https://www.gsmarena.com/celkon_c333-4519.php,Celkon,Celkon C333,49505,10,2011.0,110.0,46.5,16.0,88.0,TFT,176.0,220.0,1.8,19.9,,,,0.0,2.0,,1200.0,27.799999999999997
https://www.gsmarena.com/blu_vivo_xl3-9165.php,BLU,BLU Vivo XL3,117234,9,2018.0,147.7,70.7,8.0,143.0,IPS LCD,720.0,1440.0,5.5,74.8,3.0,13.0,13.0,1.0,4.0,,3000.0,188.79999999999998
https://www.gsmarena.com/htc_evo_4g+-5058.php,HTC,HTC Evo 4G+,205208,20,2011.0,126.0,65.0,12.1,160.0,Super LCD,540.0,960.0,4.3,62.2,1.0,8.0,1.3,1.0,3.0,,1730.0,208.49999999999997
https://www.gsmarena.com/sony_xperia_z3+-6878.php,Sony,Sony Xperia Z3+,12955015,1211,2015.0,146.0,72.0,6.9,144.0,IPS LCD,1080.0,1920.0,5.2,70.9,3.0,20.7,5.1,1.0,4.1,,2930.0,321.90000000000003
https://www.gsmarena.com/vivo_y28_4g-13201.php,vivo,vivo Y28 4G,104542,9,2024.0,165.7,76.0,8.0,199.0,"IPS LCD, 90Hz, 760 nits (typ), 1000 nits (HBM)",720.0,1608.0,6.68,85.3,4.0,,8.0,1.0,5.0,,6000.0,140.4
https://www.gsmarena.com/oppo_a71-8849.php,Oppo,Oppo A71,6563986,33,2017.0,148.1,73.8,7.6,137.0,IPS LCD,720.0,1280.0,5.2,68.2,3.0,13.0,5.0,1.0,4.0,,3000.0,203.39999999999998
https://www.gsmarena.com/samsung_c270-2751.php,Samsung,Samsung C270,258714,20,2008.0,88.1,45.6,19.8,74.0,"CSTN, 65K colors",128.0,128.0,1.5,18.1,,,,0.0,,,750.0,44.1
https://www.gsmarena.com/gionee_marathon_m5_mini-7881.php,Gionee,Gionee Marathon M5 mini,882120,24,2016.0,143.5,71.0,9.6,,IPS LCD,720.0,1280.0,5.0,67.6,2.0,8.0,5.0,1.0,4.0,,4000.0,133.20000000000002
https://www.gsmarena.com/qmobile_noir_x700-7320.php,QMobile,QMobile Noir X700,62221,1,2015.0,140.0,70.0,7.9,,IPS LCD,720.0,1280.0,5.0,70.3,1.0,8.0,2.0,1.0,4.0,,1920.0,166.50000000000003
https://www.gsmarena.com/samsung_exhibit_ii_4g_t679-4277.php,Samsung,Samsung Exhibit II 4G T679,998706,28,2011.0,115.0,60.0,11.0,116.0,TFT,480.0,800.0,3.7,56.5,0.5,3.15,,1.0,3.0,,1500.0,139.0
https://www.gsmarena.com/vivo_y200t-13017.php,vivo,vivo Y200t,36480,11,2024.0,165.7,76.0,8.0,199.0,"IPS LCD, 120Hz, 1000 nits (peak)",1080.0,2408.0,6.72,86.4,8.0,,8.0,1.0,5.1,,6000.0,151.20000000000002
https://www.gsmarena.com/lg_a165-4095.php,LG,LG A165,153619,11,2011.0,110.0,47.5,14.1,81.0,"TFT, 256K colors",176.0,220.0,2.0,24.1,0.00390625,,,0.0,2.0,,950.0,69.5
https://www.gsmarena.com/samsung_m3310l-3347.php,Samsung,Samsung M3310L,112596,16,2009.0,101.8,47.8,15.9,,"TFT, 256K colors",240.0,320.0,2.1,28.1,0.0390625,3.15,,1.0,2.1,,960.0,319.7
https://www.gsmarena.com/micromax_bolt_s301-7402.php,Micromax,Micromax Bolt S301,271876,1,2015.0,,,,,"TFT, 256K colors",480.0,854.0,3.5,,0.5,1.3,,1.0,2.1,,1200.0,44.400000000000006
https://www.gsmarena.com/zte_nubia_z5-5647.php,ZTE,ZTE nubia Z5,311497,21,2012.0,137.9,69.1,7.6,126.0,IPS LCD,1080.0,1920.0,5.0,72.3,2.0,13.0,2.0,1.0,4.0,,2300.0,670.8000000000001
https://www.gsmarena.com/sony_ericsson_z770-2252.php,Sony,Sony Ericsson Z770,667338,21,2008.0,93.0,48.0,16.0,91.0,"TFT, 256K colors",240.0,320.0,2.2,33.6,0.03125,2.0,,0.0,2.0,,930.0,161.7
https://www.gsmarena.com/prestigio_multiphone_8500_duo-6526.php,Prestigio,Prestigio MultiPhone 8500 Duo,205259,24,2014.0,,,,,IPS LCD,720.0,1280.0,5.0,,1.0,8.0,2.0,1.0,4.0,,2000.0,226.10000000000002
https://www.gsmarena.com/nokia_5330_xpressmusic-2744.php,Nokia,Nokia 5330 XpressMusic,1272201,44,2009.0,101.0,48.0,14.0,113.0,"TFT, 16M colors",240.0,320.0,2.4,36.8,0.068359375,3.15,,1.0,2.1,,1000.0,166.79999999999998
https://www.gsmarena.com/spice_m_6868n_flo_me-4786.php,Spice,Spice M-6868N FLO ME,139326,7,2012.0,116.0,60.9,12.8,87.3,"TFT, 256K colors",320.0,480.0,3.5,51.6,0.04296875,3.2,,1.0,2.0,,1150.0,64.5
https://www.gsmarena.com/nokia_e72-2831.php,Nokia,Nokia E72,15898462,282,2009.0,114.0,58.0,10.0,128.0,"TFT, 16M colors",320.0,240.0,2.36,26.1,0.125,5.0,,1.0,2.0,,1500.0,125.1
https://www.gsmarena.com/htc_one_(e8)-6397.php,HTC,HTC One (E8),5599874,348,2014.0,146.4,70.7,9.9,145.0,Super LCD3,1080.0,1920.0,5.0,66.6,2.0,13.0,5.0,1.0,4.0,,2600.0,558.6
https://www.gsmarena.com/micromax_x2i-3507.php,Micromax,Micromax X2i,96729,8,2010.0,105.3,45.4,16.3,87.0,"CSTN, 65K colors",128.0,128.0,1.44,14.0,,,,0.0,,,1800.0,39.900000000000006
https://www.gsmarena.com/tcl_40r-11971.php,TCL,TCL 40R,116520,13,2022.0,164.5,75.4,9.0,192.0,"IPS LCD, 90Hz, 400 nits (typ)",720.0,1612.0,6.6,84.4,4.0,,8.0,1.0,5.1,,5000.0,252.0
https://www.gsmarena.com/nokia_asha_205-5137.php,Nokia,Nokia Asha 205,3776267,161,2012.0,112.8,61.1,13.0,94.0,"TFT, 65K colors",320.0,240.0,2.4,25.9,0.0625,,,1.0,2.1,,1020.0,64.5
https://www.gsmarena.com/lenovo_zuk_z2-8125.php,Lenovo,Lenovo ZUK Z2,5163387,329,2016.0,141.7,68.9,8.5,149.0,IPS LCD,1080.0,1920.0,5.0,70.6,3.0,13.0,8.0,1.0,4.1,,3500.0,244.20000000000002
https://www.gsmarena.com/realme_v11s_5g-11122.php,Realme,Realme V11s 5G,149084,14,2021.0,,,,189.0,IPS LCD,720.0,1600.0,6.5,,4.0,,8.0,1.0,5.1,,5000.0,224.2
https://www.gsmarena.com/nokia_5330_mobile_tv_edition-3020.php,Nokia,Nokia 5330 Mobile TV Edition,1807126,40,2009.0,101.0,48.0,14.0,113.0,"TFT, 16M colors",240.0,320.0,2.4,36.8,0.068359375,3.15,,1.0,2.1,,1000.0,194.6
https://www.gsmarena.com/vivo_y73t-11914.php,vivo,vivo Y73t,120976,10,2022.0,163.9,75.3,9.2,201.5,IPS LCD,1080.0,2408.0,6.58,84.5,8.0,,8.0,1.0,5.1,,6000.0,210.0
https://www.gsmarena.com/samsung_a837_rugby-2530.php,Samsung,Samsung A837 Rugby,190757,18,2008.0,100.0,52.0,23.0,132.0,"TFT, 256K colors",176.0,220.0,2.0,24.2,0.125,1.3,,0.0,2.0,,1000.0,191.1
https://www.gsmarena.com/lg_kc910i_renoir-2715.php,LG,LG KC910i Renoir,912904,20,2009.0,107.8,55.9,14.0,114.0,"TFT resistive touchscreen, 256K colors",240.0,400.0,3.0,42.5,,8.0,,0.0,2.1,,1000.0,194.6
https://www.gsmarena.com/vodafone_smart_prime_6-7230.php,Vodafone,Vodafone Smart prime 6,1044256,25,2015.0,141.7,71.9,9.0,155.0,IPS LCD,720.0,1280.0,5.0,67.6,1.0,8.0,2.0,1.0,4.0,,2500.0,122.10000000000001
https://www.gsmarena.com/huawei_mate_30e_pro_5g-10555.php,Huawei,Huawei Mate 30E Pro 5G,330462,75,2020.0,158.1,73.1,8.8,198.0,"OLED, HDR10",1176.0,2400.0,6.53,94.1,8.0,,32.0,0.0,5.1,,4500.0,775.1999999999999
https://www.gsmarena.com/vivo_y3s-10544.php,vivo,vivo Y3s,210271,6,2020.0,159.4,76.8,8.9,190.5,IPS LCD,720.0,1544.0,6.35,81.4,3.0,,8.0,1.0,5.0,,5000.0,170.99999999999997
https://www.gsmarena.com/vivo_iqoo_u5x-11443.php,vivo,vivo iQOO U5x,71815,14,2022.0,164.0,75.2,8.3,179.0,IPS LCD,720.0,1600.0,6.51,83.0,4.0,,8.0,1.0,5.0,,5000.0,147.0
https://www.gsmarena.com/sony_xperia_c4_dual-7228.php,Sony,Sony Xperia C4 Dual,3051536,142,2015.0,150.3,77.4,7.9,147.0,IPS LCD,1080.0,1920.0,5.5,71.7,2.0,13.0,5.0,1.0,4.1,,2600.0,277.5
https://www.gsmarena.com/meizu_pro_5-7573.php,Meizu,Meizu PRO 5,1726447,241,2015.0,156.7,78.0,7.5,168.0,AMOLED,1080.0,1920.0,5.7,73.3,3.0,21.0,5.0,1.0,4.1,,3050.0,432.90000000000003
https://www.gsmarena.com/vivo_y89-9526.php,vivo,vivo Y89,455360,7,2019.0,154.8,75.0,7.9,149.3,IPS LCD,1080.0,2280.0,6.26,84.2,4.0,,16.0,1.0,4.2,,3260.0,235.20000000000002
https://www.gsmarena.com/realme_c21y-10999.php,Realme,Realme C21Y,2352264,39,2021.0,164.5,76.0,9.1,200.0,"IPS LCD, 400 nits (typ)",720.0,1600.0,6.5,81.6,3.0,,5.0,1.0,5.0,,5000.0,153.4
https://www.gsmarena.com/alcatel_ot_993-4846.php,alcatel,alcatel OT-993,434054,22,2012.0,124.4,63.9,11.4,150.0,TFT,480.0,800.0,4.0,57.3,3.0,5.0,,1.0,3.0,,1500.0,193.5
https://www.gsmarena.com/htc_desire_600_dual_sim-5465.php,HTC,HTC Desire 600 dual sim,3368480,146,2013.0,134.8,67.0,9.3,130.0,Super LCD2,540.0,960.0,4.5,61.8,1.0,8.0,1.6,1.0,4.0,,1860.0,385.70000000000005
https://www.gsmarena.com/motorola_edge_5g_uw_(2021)-11753.php,Motorola,Motorola Edge 5G UW (2021),240488,13,2021.0,169.0,75.6,9.0,200.0,"LCD, 144Hz, HDR10",1080.0,2460.0,6.8,85.9,6.0,,32.0,0.0,5.2,,5000.0,649.0
https://www.gsmarena.com/lava_iris_x1-6399.php,Lava,Lava Iris X1,5309476,165,2014.0,134.0,66.0,8.9,138.0,IPS LCD,480.0,854.0,4.5,63.1,1.0,8.0,2.0,1.0,4.0,,2100.0,133.0
https://www.gsmarena.com/realme_5_pro-9801.php,Realme,Realme 5 Pro,7225669,322,2019.0,157.0,74.2,8.9,184.0,"IPS LCD, 450 nits (typ)",1080.0,2340.0,6.3,83.6,4.0,,16.0,1.0,5.0,,4035.0,481.6
https://www.gsmarena.com/nokia_112-4757.php,Nokia,Nokia 112,2388383,134,2012.0,110.4,46.9,15.4,85.5,"TFT, 65K colors",128.0,160.0,1.8,19.7,0.015625,,,1.0,2.1,,1400.0,103.2
https://www.gsmarena.com/nokia_9300i-1382.php,Nokia,Nokia 9300i,1686387,69,2005.0,132.0,51.0,21.0,172.0,"TFT, 65K colors",640.0,200.0,4.0,43.7,0.078125,,,0.0,1.2,,1100.0,310.0
https://www.gsmarena.com/micromax_canvas_mega_4g_q417-7901.php,Micromax,Micromax Canvas Mega 4G Q417,896383,8,2015.0,146.5,74.9,8.1,145.0,IPS LCD,720.0,1280.0,5.5,76.0,3.0,13.0,5.0,1.0,4.0,,2500.0,166.50000000000003
https://www.gsmarena.com/samsung_gear_s3_classic_lte-8627.php,Samsung,Samsung Gear S3 classic LTE,504558,45,2017.0,49.0,46.0,12.9,57.0,Super AMOLED,360.0,360.0,1.3,,0.75,,,0.0,4.2,,380.0,372.9
https://www.gsmarena.com/oppo_r1001_joy-6702.php,Oppo,Oppo R1001 Joy,6361578,43,2014.0,124.0,63.0,9.9,125.0,TFT,480.0,800.0,4.0,58.3,0.5,3.15,,1.0,4.0,,1700.0,133.0
https://www.gsmarena.com/motorola_moto_xt702-3917.php,Motorola,Motorola MOTO XT702,163474,26,2009.0,115.8,60.0,13.7,165.0,TFT,480.0,854.0,3.7,54.3,0.25,5.0,,1.0,2.1,,1390.0,208.49999999999997
https://www.gsmarena.com/sony_xperia_e1_ii-7022.php,Sony,Sony Xperia E1 II,207005,20,2015.0,,,,,TFT,540.0,960.0,4.0,,1.0,5.0,2.0,1.0,4.0,,,199.8
https://www.gsmarena.com/honor_x8_5g-11718.php,Honor,Honor X8 5G,504998,16,2022.0,163.7,75.1,8.7,194.0,TFT LCD,720.0,1600.0,6.5,83.0,6.0,,8.0,1.0,5.1,,5000.0,178.5
https://www.gsmarena.com/ulefone_note_9p-10343.php,Ulefone,Ulefone Note 9P,143220,10,2020.0,166.0,76.7,9.2,188.0,IPS LCD,720.0,1600.0,6.52,80.6,4.0,,8.0,1.0,5.0,,4500.0,136.79999999999998
https://www.gsmarena.com/huawei_u7520-3861.php,Huawei,Huawei U7520,114996,8,2010.0,106.0,56.0,13.5,105.0,"TFT resistive touchscreen, 256K colors",240.0,320.0,2.8,40.9,0.5,3.15,,0.0,2.0,,1000.0,93.10000000000001
https://www.gsmarena.com/samsung_s5500_eco-2995.php,Samsung,Samsung S5500 Eco,200739,17,2009.0,94.8,46.0,14.8,95.0,"TFT, 256K colors",240.0,320.0,2.2,34.4,0.0146484375,3.2,,0.0,2.0,,960.0,208.49999999999997
https://www.gsmarena.com/microsoft_lumia_535_dual_sim-6792.php,Microsoft,Microsoft Lumia 535 Dual SIM,8864210,329,2014.0,140.2,72.4,8.8,146.0,IPS LCD,540.0,960.0,5.0,67.9,1.0,5.0,5.0,1.0,4.0,,1905.0,106.4
https://www.gsmarena.com/sharp_aquos_r8s-12903.php,Sharp,Sharp Aquos R8s,87942,36,2023.0,159.0,74.0,8.7,179.0,"PRO IGZO LTPO OLED, 1B colors, 120Hz, Dolby Vision, HDR, 1300 nits (peak)",1080.0,2340.0,6.4,85.5,8.0,,8.0,1.0,5.3,,4750.0,756.0
https://www.gsmarena.com/samsung_c130-1608.php,Samsung,Samsung C130,438172,17,2006.0,102.4,45.4,14.8,75.0,"CSTN, 65K colors",128.0,128.0,1.6,17.8,,,,0.0,,,750.0,63.0
https://www.gsmarena.com/nokia_oro-3961.php,Nokia,Nokia Oro,1463014,58,2011.0,117.3,57.5,12.2,132.0,AMOLED,360.0,640.0,3.5,50.1,0.25,8.0,,1.0,3.0,,1200.0,319.7
https://www.gsmarena.com/lg_kg130-2063.php,LG,LG KG130,166935,10,2007.0,103.4,44.1,18.4,76.0,"CSTN, 65K colors",128.0,128.0,1.5,15.9,0.001953125,,,0.0,,,800.0,68.5
https://www.gsmarena.com/huawei_nova_7_se_5g_youth-10519.php,Huawei,Huawei nova 7 SE 5G Youth,396901,30,2020.0,162.3,75.0,8.6,189.0,"IPS LCD, HDR10",1080.0,2400.0,6.5,83.8,8.0,,16.0,1.0,5.1,,4000.0,330.59999999999997
https://www.gsmarena.com/lg_v40_thinq-9300.php,LG,LG V40 ThinQ,3439442,442,2018.0,158.8,75.7,7.6,169.0,"P-OLED, HDR10",1440.0,3120.0,6.4,83.6,6.0,,,1.0,5.0,,3300.0,389.4
https://www.gsmarena.com/energizer_power_max_p490-9243.php,Energizer,Energizer Power Max P490,121520,2,2018.0,139.0,65.8,12.0,139.0,TFT,480.0,960.0,4.95,69.1,1.0,,,1.0,4.0,,4000.0,106.19999999999999
https://www.gsmarena.com/yezz_epic_3-11763.php,Yezz,Yezz EPIC 3,21611,1,2022.0,189.5,107.5,10.6,250.0,TN LCD,600.0,1024.0,7.0,67.7,2.0,5.0,2.0,1.0,4.2,,2500.0,73.5
https://www.gsmarena.com/oppo_k10_pro-11467.php,Oppo,Oppo K10 Pro,317725,55,2022.0,162.7,75.7,8.6,199.0,"AMOLED, 120Hz, 500 nits (typ), 800 nits (HBM), 1300 nits (peak)",1080.0,2400.0,6.62,86.3,8.0,,16.0,0.0,5.2,,5000.0,378.0
